id,cast-1,cast-2,cast-3,cast-4,cinematographer-1,cinematographer-2,cinematographer-3,cinematographer-4,costume department-1,costume department-2,costume department-3,costume department-4,director-1,director-2,director-3,director-4,editor-1,editor-2,editor-3,editor-4,genres-1,genres-2,genres-3,genres-4,language-1,language-2,language-3,language-4,rating,producer-1,producer-2,producer-3,producer-4,writer-1,writer-2,writer-3,writer-4,distributor-1,distributor-2,distributor-3,distributor-4
0043265,Humphrey Bogart,Katharine Hepburn,Robert Morley,Peter Bull,Jack Cardiff,null,null,null,Connie De Pinna,Doris Langley Moore,Vi Murray,null,John Huston,null,null,null,Ralph Kemplen,null,null,null,Adventure,Drama,Romance,War,English,German,Swahili,null,7.9,Sam Spiegel,John Woolf,null,null,C.S. Forester,James Agee,John Huston,John Collier,United Artists,Independent Film Distributors (IFD),Filmileijona,Nova Film
0027652,Sylvia Sidney,Spencer Tracy,Walter Abel,Bruce Cabot,Joseph Ruttenberg,null,null,null,Dolly Tree,null,null,null,Fritz Lang,null,null,null,Frank Sullivan,William LeVanway,null,null,Crime,Drama,Film-Noir,Thriller,English,null,null,null,7.9,Joseph L. Mankiewicz,J.J. Cohn,null,null,Bartlett Cormack,Fritz Lang,Norman Krasna,null,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)
0012532,Lillian Gish,Dorothy Gish,Joseph Schildkraut,Frank Losee,Paul H. Allen,G.W. Bitzer,Hendrik Sartov,null,null,null,null,null,D.W. Griffith,null,null,null,James Smith,Rose Smith,null,null,Drama,History,null,null,English,null,null,null,7.9,D.W. Griffith,null,null,null,Adolphe d'Ennery,Eugène Cormon,D.W. Griffith,null,United Artists,Sfinks,Universum Film (UFA),Republic Pictures Home Video
0067633,Patrick Boland,Kent Foreman,Carmen Argenziano,Luke Johnson,Joan Churchill,Peter Smokler,null,null,null,null,null,null,Peter Watkins,null,null,null,Terry Hodel,Peter Watkins,null,null,Drama,Thriller,null,null,English,null,null,null,7.9,Susan Martin,null,null,null,Peter Watkins,null,null,null,Arc Films,King Records,New Cinema Enterprises,Shellac Distribution
2192016,Cliff Curtis,James Rolleston,Kirk Torrance,Miriama McDowell,Denson Baker,null,null,null,Amber Rhodes,Jenny Rushton,null,null,James Napier Robertson,null,null,null,Peter Roberts,null,null,null,Drama,null,null,null,English,null,null,null,7.9,Cliff Curtis,Tom Hern,Jim Marbrook,James Napier Robertson,James Napier Robertson,null,null,null,Broad Green Pictures,Imagine Films Distribution,Microkosmos,KVH Media Group
0031647,Claudette Colbert,Don Ameche,John Barrymore,Francis Lederer,Charles Lang,null,null,null,Irene,null,null,null,Mitchell Leisen,null,null,null,Doane Harrison,null,null,null,Comedy,Romance,null,null,English,French,null,null,7.9,Arthur Hornblow Jr.,William LeBaron,null,null,Charles Brackett,Billy Wilder,Edwin Justus Mayer,Franz Schulz,Paramount Pictures,Paramount British Pictures,Paramount,MCA/Universal Pictures
0084509,John Hurt,Christopher Benjamin,James Bolam,Nigel Hawthorne,null,null,null,null,null,null,null,null,Martin Rosen,null,null,null,Richard Harkness,null,null,null,Animation,Adventure,Drama,null,English,null,null,null,7.9,Martin Rosen,null,null,null,Richard Adams,Martin Rosen,null,null,Concorde Film,Constantin-Filmverleih,Jugendfilm-Verleih,Splendor Films
0065088,Jane Fonda,Michael Sarrazin,Susannah York,Gig Young,Philip H. Lathrop,null,null,null,Michael J. Harte,Mina Mittelman,Vou Lee Giokaris,Joan Joseff,Sydney Pollack,null,null,null,Fredric Steinkamp,null,null,null,Drama,null,null,null,English,null,null,null,7.9,Robert Chartoff,Johnny Green,Theodore B. Sills,Irwin Winkler,Horace McCoy,James Poe,Robert E. Thompson,null,Cinerama Releasing Corporation,20th Century Fox,Hafbo,ABC Pictures International
0907657,Glen Hansard,Markéta Irglová,Hugh Walsh,Gerard Hendrick,Tim Fleming,null,null,null,Una Towell,null,null,null,John Carney,null,null,null,Paul Mullen,null,null,null,Drama,Music,Romance,null,English,Czech,null,null,7.9,David Collins,Martina Niland,null,null,John Carney,null,null,null,Buena Vista International,Fox Searchlight Pictures,Icon Film Distribution,Paradiso Entertainment
1170358,Ian McKellen,Martin Freeman,Richard Armitage,Ken Stott,Andrew Lesnie,null,null,null,Emily Barr,Paul Booth,Hamish Brown,Lesley Burkes-Harding,Peter Jackson,null,null,null,Jabez Olssen,null,null,null,Adventure,Fantasy,null,null,English,null,null,null,7.9,Carolyn Blackwood,Philippa Boyens,Carolynne Cunningham,Matthew Dravitzki,Fran Walsh,Philippa Boyens,Peter Jackson,Guillermo del Toro,Cocinsa,Cuvision,Fathom Events,Filmcompagniet
0332280,Tim Ivey,Gena Rowlands,Starletta DuPois,James Garner,Robert Fraisse,null,null,null,Catherine A. Abreo,Angela Amaro,Lori Ayala-Read,Johnetta Boone,Nick Cassavetes,null,null,null,Alan Heim,null,null,null,Drama,Romance,null,null,English,null,null,null,7.9,Toby Emmerich,Lynn Harris,Mark Johnson,Avram 'Butch' Kaplan,Jeremy Leven,Jan Sardi,Nicholas Sparks,null,New Line Cinema,01 Distribution,Alliance Atlantis Vivafilm,Distribution Company
0060665,Paul Scofield,Wendy Hiller,Leo McKern,Robert Shaw,Ted Moore,null,null,null,Joan Bridge,Jackie Cummins,Elizabeth Haffenden,null,Fred Zinnemann,null,null,null,Ralph Kemplen,null,null,null,Biography,Drama,History,null,English,Latin,Spanish,French,7.9,William N. Graf,Fred Zinnemann,null,null,Robert Bolt,Robert Bolt,null,null,Columbia Pictures Corporation,Columbia Pictures,Columbia-Bavaria Filmgesellschaft m.b.H.,National Broadcasting Company (NBC)
1125849,Mickey Rourke,Marisa Tomei,Evan Rachel Wood,Mark Margolis,Maryse Alberti,null,null,null,Arlynn Abseck,Steffany Bernstein,Estella Marie,Lenore Pemberton,Darren Aronofsky,null,null,null,Andrew Weisblum,null,null,null,Drama,Sport,null,null,English,null,null,null,7.9,Darren Aronofsky,Scott Franklin,Evan Ginzburg,Ari Handel,Robert D. Siegel,null,null,null,Fox Searchlight Pictures,Cinema Mondo,Nikkatsu,20th Century Fox Home Entertainment
0057490,Dirk Bogarde,Sarah Miles,Wendy Craig,James Fox,Douglas Slocombe,null,null,null,null,null,null,null,Joseph Losey,null,null,null,Reginald Mills,null,null,null,Drama,null,null,null,English,null,null,null,7.9,Joseph Losey,Norman Priggen,null,null,Harold Pinter,Robin Maugham,null,null,Associated British-Pathé,Landau Releasing Organization (LRO),Public Broadcasting Service (PBS),StudioCanal
0093509,Chris Cooper,Mary McDonnell,Will Oldham,David Strathairn,Haskell Wexler,null,null,null,Gabriele Campbell,Connie Lucas,Susan Lyall,Holly Scarborough,John Sayles,null,null,null,Sonya Polonsky,null,null,null,Drama,History,null,null,English,Italian,null,null,7.9,Mark Balsam,Ira Deutchman,James Glenn Dudelson,Ned Kendall,John Sayles,null,null,null,Cinecom Pictures,Parco Co. Ltd.,Artisan Entertainment,Evergreen Entertainment
0040506,Humphrey Bogart,Edward G. Robinson,Lauren Bacall,Lionel Barrymore,Karl Freund,null,null,null,Leah Rhodes,Marie Blanchard,Eugene Joseff,Ted Schultz,John Huston,null,null,null,Rudi Fehr,null,null,null,Crime,Drama,Film-Noir,Thriller,English,Italian,null,null,7.9,Jerry Wald,null,null,null,Richard Brooks,John Huston,Maxwell Anderson,null,Warner Bros.,Warner Bros.,Warner Bros. Films,Warner Bros.
0026138,Boris Karloff,Colin Clive,Valerie Hobson,Ernest Thesiger,John J. Mescall,null,null,null,null,null,null,null,James Whale,null,null,null,Ted J. Kent,null,null,null,Comedy,Drama,Horror,Sci-Fi,English,null,null,null,7.9,Carl Laemmle Jr.,null,null,null,Mary Shelley,William Hurlbut,John L. Balderston,William Hurlbut,Universal Pictures,Universal Pictures,Universal,Croeze en Bosman
0080310,Edward Woodward,Jack Thompson,John Waters,Bryan Brown,Donald McAlpine,null,null,null,Ruth De la Lande,null,null,null,Bruce Beresford,null,null,null,William M. Anderson,null,null,null,Drama,History,War,null,English,Afrikaans,null,null,7.9,Matt Carroll,null,null,null,Kenneth G. Ross,Jonathan Hardy,David Stevens,Bruce Beresford,Roadshow Entertainment,New World Pictures,New World-Quartet Films,Quartet Films Inc.
0045061,John Wayne,Maureen O'Hara,Barry Fitzgerald,Ward Bond,Winton C. Hoch,null,null,null,Neva Bourne,Adele Palmer,Robert Ramsey,Ted Towey,John Ford,null,null,null,Jack Murray,null,null,null,Comedy,Drama,Romance,null,English,Irish Gaelic,null,null,7.9,Merian C. Cooper,John Ford,null,null,Frank S. Nugent,Maurice Walsh,John Ford,null,Republic Pictures (I),Eureka Entertainment,AB Svea Film,Empire Universal Films
0258463,Matt Damon,Franka Potente,Chris Cooper,Clive Owen,Oliver Wood,null,null,null,Loïc Barnier,Catherine Boisgontier,Marie Bouvier,Christian Calviera,Doug Liman,null,null,null,Saar Klein,null,null,null,Action,Mystery,Thriller,null,English,French,German,Dutch,7.9,Patrick Crowley,Richard N. Gladstein,Doug Liman,Robert Ludlum,Tony Gilroy,W. Blake Herron,Robert Ludlum,null,Universal Pictures,East West,United International Pictures (UIP),United International Pictures (UIP)
0051411,Gregory Peck,Jean Simmons,Carroll Baker,Charlton Heston,Franz Planer,null,null,null,Eddie Armand,Neva Rames,Joan Joseff,Agnes Koschin,William Wyler,null,null,null,Robert Belcher,John Faure,null,null,Western,null,null,null,English,Spanish,null,null,7.9,Gregory Peck,Robert Wyler,William Wyler,null,James R. Webb,Sy Bartlett,Robert Wilder,Jessamyn West,United Artists,United Artists,Nova Film,United Artists
0087553,Sam Waterston,Haing S. Ngor,John Malkovich,Julian Sands,Chris Menges,null,null,null,Anthony Black,Keith Denny,Norman Dickens,Keith Morton,Roland Joffé,null,null,null,Jim Clark,null,null,null,Drama,History,War,null,English,French,Central Khmer,Russian,7.9,David Puttnam,Iain Smith,null,null,Bruce Robinson,null,null,null,Columbia-EMI-Warner,Warner Bros.,Warner Bros.,Concorde Film
0061418,Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,Burnett Guffey,null,null,null,Norma Brown,Andy Matyasi,Joan Joseff,null,Arthur Penn,null,null,null,Dede Allen,null,null,null,Biography,Crime,Drama,null,English,null,null,null,7.9,Warren Beatty,null,null,null,David Newman,Robert Benton,Robert Towne,null,Warner Brothers/Seven Arts,Warner Bros.,Warner-Tonefilm,Waner Bros. / Seven Arts
0067277,Timothy Bottoms,Kathy Fields,Marsha Hunt,Jason Robards,Jules Brenner,null,null,null,James Kessler,null,null,null,Dalton Trumbo,null,null,null,Millie Moore,null,null,null,Drama,War,null,null,English,null,null,null,7.9,Bruce Campbell,Tony Monaco,Christopher Trumbo,Tom Tryon,Dalton Trumbo,Dalton Trumbo,Luis Buñuel,null,Cinemation Industries,Public Broadcasting Service (PBS),Herald Film Company,KinoVista
0075029,Clint Eastwood,Chief Dan George,Sondra Locke,Bill McKinney,Bruce Surtees,null,null,null,Glenn Wright,Thomas S. Dawson,Susan Smith,null,Clint Eastwood,null,null,null,Ferris Webster,null,null,null,Western,null,null,null,English,Navajo,Spanish,null,7.9,Robert Daley,James Fargo,John G. Wilson,null,Forrest Carter,Philip Kaufman,Sonia Chernus,null,Warner Bros.,Warner Bros.,Warner Bros.,Warner-Columbia Film
0069762,Martin Sheen,Sissy Spacek,Warren Oates,Ramon Bieri,Tak Fujimoto,Stevan Larner,Brian Probyn,null,Dona Baldwin,null,null,null,Terrence Malick,null,null,null,Robert Estrin,Billy Weber,null,null,Crime,Drama,null,null,English,Spanish,null,null,7.9,Terrence Malick,Edward R. Pressman,Louis A. Stroller,Jill Jakes,Terrence Malick,null,null,null,Warner Bros.,Columbia Broadcasting System (CBS),Chapel Distribution,FifiGE/AG Kino
0903624,Ian McKellen,Martin Freeman,Richard Armitage,Ken Stott,Andrew Lesnie,null,null,null,Lucy Adams,Matt Appleton,Rosalind Atkinson,Ryan Attwood,Peter Jackson,null,null,null,Jabez Olssen,null,null,null,Adventure,Fantasy,null,null,English,null,null,null,7.9,Carolyn Blackwood,Philippa Boyens,Carolynne Cunningham,Matthew Dravitzki,Fran Walsh,Philippa Boyens,Peter Jackson,Guillermo del Toro,Cuvision,FS Film,Fathom Events,Filmcompagniet
0073341,Sean Connery,Michael Caine,Christopher Plummer,Saeed Jaffrey,Oswald Morris,null,null,null,Paul Vachon,John Wilson-Apperson,null,null,John Huston,null,null,null,Russell Lloyd,null,null,null,Adventure,null,null,null,English,null,null,null,7.9,John Foreman,William Hill,null,null,John Huston,Gladys Hill,Rudyard Kipling,null,Allied Artists Pictures,Lorimar Pictures,Warner-Columbia Film,Warner-Columbia Filmverleih
0066858,Twiggy,Christopher Gable,Max Adrian,Bryan Pringle,David Watkin,null,null,null,null,null,null,null,Ken Russell,null,null,null,Michael Bradsell,null,null,null,Comedy,Musical,Romance,null,English,French,null,null,7.9,Harry Benn,Ken Russell,null,null,Ken Russell,Sandy Wilson,null,null,MGM-EMI,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Columbia Broadcasting System (CBS)
