id,cast,cinematographer,costume department,director,editor,genres,language,rating,producer,writer,distributor
0043362,Michael Redgrave,Desmond Dickinson,Yvonne Caffin,Anthony Asquith,John D. Guthridge,Drama,English,8.2,Teddy Baird,Terence Rattigan,General Film Distributors (GFD)
0042041,James Cagney,Sidney Hickox,Leah Rhodes,Raoul Walsh,Owen Marks,Crime,English,8.2,Louis F. Edelman,Ivan Goff,Warner Bros.
0055353,Sidney Poitier,Charles Lawton Jr.,null,Daniel Petrie,William A. Lyon,Drama,English,8.2,Ronald H. Gilbert,Lorraine Hansberry,Columbia Pictures
0015116,Gloria Swanson,Harold Rosson,null,Allan Dwan,Julian Johnson,Drama,English,8.2,Allan Dwan,Julian Johnson,Paramount Pictures
0083658,Harrison Ford,Jordan Cronenweth,Winnie D. Brown,Ridley Scott,Marsha Nakashima,Sci-Fi,English,8.2,Charles de Lauzirika,Hampton Fancher,Warner Bros.
0023622,Miriam Hopkins,Victor Milner,Eugene Joseff,Ernst Lubitsch,null,Comedy,English,8.2,Ernst Lubitsch,Samson Raphaelson,Paramount Pictures
1291584,Joel Edgerton,Masanobu Takayanagi,Darcie Buterbaugh,Gavin O'Connor,Sean Albertson,Drama,English,8.2,Lisa Ellzey,Gavin O'Connor,PARLUX Entertainment
1865505,David Rawle,null,null,Tomm Moore,Darragh Byrne,Animation,English,8.2,Clément Calvet,Will Collins,WestEnd Films
0043338,Kirk Douglas,Charles Lang,Ed Fitzharris,Billy Wilder,Arthur P. Schmidt,Drama,English,8.2,William Schorr,Billy Wilder,Paramount Pictures
0033836,Bette Davis,Gregg Toland,Eugene Joseff,William Wyler,Daniel Mandell,Drama,English,8.2,Samuel Goldwyn,Lillian Hellman,RKO Radio Pictures
0050371,Andy Griffith,Gayne Rescher,Flo Transfield,Elia Kazan,Gene Milford,Drama,English,8.2,Elia Kazan,Budd Schulberg,Warner Bros.
0016822,Colleen Moore,Arthur Martinelli,null,Alfred E. Green,Robert Kern,Comedy,English,8.2,John McCormick,Mervyn LeRoy,First National Pictures
0080678,Anthony Hopkins,Freddie Francis,Tiny Nicholls,David Lynch,Anne V. Coates,Biography,English,8.2,Stuart Cornfeld,Christopher De Vore,Paramount Pictures
0024433,Marion Davies,George Barnes,null,Robert Z. Leonard,Margaret Booth,Drama,English,8.2,Robert Z. Leonard,Frank R. Adams,Metro-Goldwyn-Mayer (MGM)
0120735,Jason Flemyng,Tim Maurice-Jones,Sue Coates,Guy Ritchie,Niven Howie,Comedy,English,8.2,Stephen Marks,Guy Ritchie,PolyGram Filmed Entertainment
0993846,Leonardo DiCaprio,Rodrigo Prieto,Denise Andres,Martin Scorsese,Thelma Schoonmaker,Biography,English,8.2,Riza Aziz,Terence Winter,Paramount Pictures
0032976,Laurence Olivier,George Barnes,Eugene Joseff,Alfred Hitchcock,W. Donn Hayes,Mystery,English,8.2,David O. Selznick,Daphne Du Maurier,United Artists
0434409,Natalie Portman,Adrian Biddle,Russell Barnett,James McTeigue,Martin Walsh,Action,English,8.2,Jessica Alan,Andy Wachowski,Warner Bros.
0035446,Carole Lombard,Rudolph Maté,Irene,Ernst Lubitsch,Dorothy Spencer,Comedy,English,8.2,Ernst Lubitsch,Melchior Lengyel,United Artists
0183306,Christopher Lee,Nicholas D. Knowland,Mike Skorepa,Jamil Dehlavi,Paul Hodgson,Biography,English,8.2,Akbar Ahmed,Akbar Ahmed,null
0025316,Clark Gable,Joseph Walker,Eugene Joseff,Frank Capra,Gene Havlick,Comedy,English,8.2,Frank Capra,Robert Riskin,Columbia Pictures
0072417,Peter Falk,Mitch Breit,Carole K. Smith,John Cassavetes,David Armstrong,Drama,English,8.2,Sam Shaw,John Cassavetes,Faces International
1392190,Tom Hardy,John Seale,Kate Abercromby,George Miller,Margaret Sixel,Action,English,8.2,Bruce Berman,George Miller,Alexandra Films
0018471,Lon Chaney,Ira H. Morgan,Kathleen Kay,George W. Hill,Blanche Sewell,Comedy,English,8.2,George W. Hill,Richard Schayer,Metro-Goldwyn-Mayer (MGM)
3659388,Matt Damon,Dariusz Wolski,Fiona Barty,Ridley Scott,Pietro Scalia,Adventure,English,8.2,Mark Huffam,Drew Goddard,20th Century Fox Netherlands
0112641,Robert De Niro,Robert Richardson,Jon Boyden,Martin Scorsese,Thelma Schoonmaker,Biography,English,8.2,Barbara De Fina,Nicholas Pileggi,MCA/Universal Pictures
0070510,Ryan O'Neal,László Kovács,Pat Kelly,Peter Bogdanovich,Verna Fields,Comedy,English,8.2,Peter Bogdanovich,Joe David Brown,Paramount Pictures
0031381,Thomas Mitchell,Ernest Haller,Marion Dabney,Victor Fleming,null,Drama,English,8.2,David O. Selznick,Margaret Mitchell,Metro-Goldwyn-Mayer (MGM)
0041546,Dennis Price,Douglas Slocombe,Edith Crutchley,Robert Hamer,Peter Tanner,Comedy,English,8.2,Michael Balcon,Roy Horniman,General Film Distributors (GFD)
0061512,Paul Newman,Conrad L. Hall,null,Stuart Rosenberg,Sam O'Steen,Crime,English,8.2,Gordon Carroll,Donn Pearce,Warner Brothers/Seven Arts
0118715,Jeff Bridges,Roger Deakins,Virginia Burton,Joel Coen,Ethan Coen,Comedy,English,8.2,Tim Bevan,Ethan Coen,Gramercy Pictures (I)
0021874,Marion Davies,George Barnes,null,Robert Z. Leonard,Margaret Booth,Drama,English,8.2,Marion Davies,Fannie Hurst,Metro-Goldwyn-Mayer (MGM)
0268978,Russell Crowe,Roger Deakins,Kevin Brainerd,Ron Howard,Daniel P. Hanley,Biography,English,8.2,Brian Grazer,Akiva Goldsman,Universal Pictures
4284282,Chris Geoffrion,Forris Day Jr.,null,Geno McGahee,Geno McGahee,Horror,English,8.2,Forris Day Jr.,Geno McGahee,X Posse Productions
0892769,Jay Baruchel,null,null,Dean DeBlois,Maryann Brandon,Animation,English,8.2,Bonnie Arnold,William Davies,Paramount Japan
0019400,William Haines,Oliver T. Marsh,David Cox,Jack Conway,Sam Zimbalist,Comedy,English,8.2,Jack Conway,Byron Morgan,Metro-Goldwyn-Mayer (MGM)
0053946,Spencer Tracy,Ernest Laszlo,Joe King,Stanley Kramer,Frederic Knudtson,Drama,English,8.2,Stanley Kramer,Nedrick Young,United Artists
0051036,Burt Lancaster,James Wong Howe,null,Alexander Mackendrick,null,Drama,English,8.2,James Hill,Clifford Odets,United Artists
1205489,Clint Eastwood,Tom Stern,Melanie August,Clint Eastwood,Joel Cox,Drama,English,8.2,Bruce Berman,Nick Schenk,Golden Village Pictures
0978762,Toni Collette,Gerald Thompson,null,Adam Elliot,Bill Murphy,Animation,English,8.2,Iain Canning,Adam Elliot,Icon Film Distribution
3223362,Fabio Testi,Ahmed Hussein,null,Najdat Anzour,null,Biography,English,8.2,null,null,null
0046912,Ray Milland,Robert Burks,Moss Mabry,Alfred Hitchcock,Rudi Fehr,Crime,English,8.2,Alfred Hitchcock,Frederick Knott,Warner Bros.
1283976,John Hawkes,Bruce Francis Cole,Gina Serrano,Chris Ordal,Brad Roszell,Drama,English,8.2,Scott Allegrucci,Chris Ordal,Shadow Distribution
0077416,Robert De Niro,Vilmos Zsigmond,Sandy Berke Jordan,Michael Cimino,Peter Zinner,Drama,English,8.2,Joann Carelli,Michael Cimino,Universal Pictures
0758758,Emile Hirsch,Eric Gautier,Jacqueline Aronson,Sean Penn,Jay Cassidy,Adventure,English,8.2,David Blocker,Sean Penn,Paramount Vantage
0036112,James McKechnie,Georges Périnal,Matilda Etches,Michael Powell,John Seabourne Sr.,Comedy,English,8.2,Michael Powell,Michael Powell,General Film Distributors (GFD)
0036868,Myrna Loy,Gregg Toland,Eugene Joseff,William Wyler,Daniel Mandell,Drama,English,8.2,Samuel Goldwyn,Robert E. Sherwood,RKO Radio Pictures
0018311,Marion Davies,Hendrik Sartov,André-ani,Roscoe 'Fatty' Arbuckle,Daniel J. Gray,Comedy,English,8.2,null,Frances Marion,Metro-Goldwyn-Mayer (MGM)
0117951,Ewan McGregor,Brian Tufano,Steven Noble,Danny Boyle,Masahiro Hirakubo,Drama,English,8.2,Andrew Macdonald,Irvine Welsh,Intersonic
1979320,Chris Hemsworth,Anthony Dod Mantle,Basil Anastasi,Ron Howard,Daniel P. Hanley,Action,English,8.2,Tobin Armbrust,Peter Morgan,01 Distribution
0033870,Humphrey Bogart,Arthur Edeson,Burrell Kring,John Huston,Thomas Richards,Crime,English,8.2,Henry Blanke,John Huston,Warner Bros.
0019258,Marion Davies,John F. Seitz,null,King Vidor,Hugh Wynn,Comedy,English,8.2,Marion Davies,Barry Conners,Metro-Goldwyn-Mayer (MGM)
1028532,Richard Gere,Ron Fortunato,Tommy Boyer,Lasse Hallström,Kristina Boden,Drama,English,8.2,Jeff Abberley,Stephen P. Lindsey,Con Dios Entertainment
0063227,Peter O'Toole,Douglas Slocombe,David Baker,Anthony Harvey,John Bloom,Biography,English,8.2,Joseph E. Levine,James Goldman,Embassy Pictures
0116282,William H. Macy,Roger Deakins,Virginia Burton,Joel Coen,Ethan Coen,Crime,English,8.2,Tim Bevan,Ethan Coen,Gramercy Pictures (I)
0038190,Dorothy McGuire,Leon Shamroy,Sam Benson,Elia Kazan,Dorothy Spencer,Drama,English,8.2,Louis D. Lighton,Tess Slesinger,Twentieth Century Fox Film Corporation
1859606,Laurence Aldridge,Saranne Bensusan,Saranne Bensusan,Saranne Bensusan,Saranne Bensusan,Animation,English,8.2,Saranne Bensusan,Saranne Bensusan,From the 3rd Story Productions
0010137,Elliott Dexter,Alvin Wyckoff,null,Cecil B. DeMille,Anne Bauchens,Drama,English,8.2,Cecil B. DeMille,William C. de Mille,Famous Players-Lasky Corporation
2267998,Ben Affleck,Jeff Cronenweth,Sylvia Akuchie,David Fincher,Kirk Baxter,Crime,English,8.2,Ceán Chaffin,Gillian Flynn,20th Century Fox Australia
0018773,Garcia Al Ernest,Roland Totheroh,null,Charles Chaplin,Charles Chaplin,Comedy,English,8.2,Charles Chaplin,Charles Chaplin,United Artists
0084787,Kurt Russell,Dean Cundey,Ronald I. Caplan,John Carpenter,Todd C. Ramsay,Horror,English,8.2,Stuart Cohen,Bill Lancaster,Universal Pictures
0259534,Jane Alan,null,null,Ram Mohan,null,Animation,English,8.2,Krishna Shah,Krishna Shah,null
0167404,Bruce Willis,Tak Fujimoto,Teresa Binder,M. Night Shyamalan,Andrew Mondshein,Drama,English,8.2,Kathleen Kennedy,M. Night Shyamalan,Buena Vista Pictures
0025878,William Powell,James Wong Howe,Dolly Tree,W.S. Van Dyke,Robert Kern,Comedy,English,8.2,Hunt Stromberg,Albert Hackett,Metro-Goldwyn-Mayer (MGM)
0266543,Albert Brooks,Sharon Calahan,null,Andrew Stanton,David Ian Salter,Animation,English,8.2,Jinko Gotoh,Andrew Stanton,BDG filmai
0027532,Walter Huston,Rudolph Maté,null,William Wyler,Daniel Mandell,Drama,English,8.1,Samuel Goldwyn,Sinclair Lewis,United Artists
0052311,Charlton Heston,Russell Metty,Claire Cramer,Orson Welles,Walter Murch,Crime,English,8.1,Albert Zugsmith,Orson Welles,Universal Pictures
0395169,Xolani Mali,Robert Fraisse,Izelle Borejszo,Terry George,Naomi Geraghty,Drama,English,8.1,Sam Bhembe,Keir Pearson,United Artists
0093779,Cary Elwes,Adrian Biddle,Judy Bagley-Shaw,Rob Reiner,Robert Leighton,Adventure,English,8.1,Norman Lear,William Goldman,Twentieth Century Fox Film Corporation
0074958,Faye Dunaway,Owen Roizman,George Newman,Sidney Lumet,Alan Heim,Drama,English,8.1,Fred C. Caruso,Paddy Chayefsky,Metro-Goldwyn-Mayer (MGM)
0020891,Marion Davies,Oliver T. Marsh,null,Harry Beaumont,Carl Pierson,Drama,English,8.1,Marion Davies,Gene Markey,Metro-Goldwyn-Mayer (MGM)
0079470,Graham Chapman,Peter Biziou,Sue Cable,Terry Jones,Julian Doyle,Comedy,English,8.1,Tarak Ben Ammar,Graham Chapman,Cinema International Corp.
0032551,Henry Fonda,Gregg Toland,Sam Benson,John Ford,Robert L. Simpson,Drama,English,8.1,Nunnally Johnson,Nunnally Johnson,Twentieth Century Fox Film Corporation
0037558,Celia Johnson,Robert Krasker,null,David Lean,Jack Harris,Drama,English,8.1,Noël Coward,Noël Coward,Eagle-Lion Distributors Limited
0477348,Tommy Lee Jones,Roger Deakins,Aleah Ames,Ethan Coen,Ethan Coen,Crime,English,8.1,Ethan Coen,Joel Coen,Miramax
0064115,Paul Newman,Conrad L. Hall,Joe Drury,George Roy Hill,John C. Howard,Biography,English,8.1,John Foreman,William Goldman,Twentieth Century Fox Film Corporation
0056241,Anne Bancroft,Ernesto Caparrós,null,Arthur Penn,Aram Avakian,Biography,English,8.1,Fred Coe,William Gibson,United Artists
0028010,William Powell,Ted Tetzlaff,Travis Banton,Gregory La Cava,Ted J. Kent,Romance,English,8.1,Charles R. Rogers,Morrie Ryskind,Universal Pictures
0120731,Tim Roth,Lajos Koltai,Sergio Ballo,Giuseppe Tornatore,Massimo Quaglia,Drama,English,8.1,Marco Chimenz,Alessandro Baricco,Medusa Distribuzione
0023042,Paul Muni,Sol Polito,Eugene Joseff,Mervyn LeRoy,William Holmes,Crime,English,8.1,Hal B. Wallis,Robert E. Burns,Warner Bros.
0266697,Uma Thurman,Robert Richardson,Lisa Bojarski,Quentin Tarantino,Sally Menke,Action,English,8.1,Lawrence Bender,Quentin Tarantino,Miramax
0024067,Marion Davies,George J. Folsey,null,Raoul Walsh,Frank Sullivan,Musical,English,8.1,Walter Wanger,Donald Ogden Stewart,Metro-Goldwyn-Mayer (MGM)
1398426,O'Shea Jackson Jr.,Matthew Libatique,Hazel Alonzo,F. Gary Gray,Billy Fox,Biography,English,8.1,Matt Alvarez,Jonathan Herman,Columbia Pictures
0848228,Robert Downey Jr.,Seamus McGarvey,Pilar Agoyo,Joss Whedon,Jeffrey Ford,Action,English,8.1,Victoria Alonso,Joss Whedon,B&H Film Distribution
0091763,Tom Berenger,Robert Richardson,Mike Ambrosio,Oliver Stone,Claire Simpson,Drama,English,8.1,John Daly,Oliver Stone,Orion Pictures
0444982,Stoyko Peev,Boris Yanakiev,null,Ludmil Staikov,null,Action,English,8.1,null,Vera Mutafchieva,BG Media
0107207,Alison Crosbie,Peter Biziou,Sinead Burt-O'Dea,Jim Sheridan,Gerry Hambling,Biography,English,8.1,Gabriel Byrne,Gerry Conlon,United International Pictures (UIP)
0485909,Kevin Sherwood,Roberto 'Tito' Blasini,null,Christopher Folino,Christopher Folino,Comedy,English,8.1,Roberto 'Tito' Blasini,Christopher Folino,Monterey Media
0016627,John Gilbert,William H. Daniels,null,King Vidor,null,Drama,English,8.1,null,Rafael Sabatini,Metro-Goldwyn-Mayer (MGM)
0018795,John Gilbert,Percy Hilburn,null,George W. Hill,Blanche Sewell,Drama,English,8.1,null,John Colton,Metro-Goldwyn-Mayer (MGM)
0034240,Joel McCrea,John F. Seitz,Clayton Brackett,Preston Sturges,Stuart Gilmore,Adventure,English,8.1,Paul Jones,Preston Sturges,Paramount Pictures
0469494,Daniel Day-Lewis,Robert Elswit,Kimberly Adams-Galligan,Paul Thomas Anderson,Dylan Tichenor,Drama,English,8.1,Paul Thomas Anderson,Paul Thomas Anderson,Miramax
3453052,Caroline Barry,Aaron R.F. Anderson,null,Timothy Hines,Avril Beukes,Drama,English,8.2,Jessica Burgoyne,Timothy Hines,null
3352168,Sid White,Kris Smith,Kris Sommerville,Kris Smith,Kris Smith,Comedy,English,8.1,John Atkins,Martin Ballantyne,null
0092005,Wil Wheaton,Thomas Del Ruth,Thomas Costich,Rob Reiner,Robert Leighton,Adventure,English,8.1,Bruce A. Evans,Stephen King,Columbia Pictures
0056687,Bette Davis,Ernest Haller,Norma Koch,Robert Aldrich,Michael Luciano,Drama,English,8.1,Robert Aldrich,Henry Farrell,Park Circus
0067328,Timothy Bottoms,Robert Surtees,Nancy McArdle,Peter Bogdanovich,Donn Cambern,Drama,English,8.1,Stephen J. Friedman,Larry McMurtry,Columbia Pictures
0052618,Charlton Heston,Robert Surtees,Joan Joseff,William Wyler,John D. Dunning,Adventure,English,8.1,Sam Zimbalist,Lew Wallace,Metro-Goldwyn-Mayer (MGM)
0023305,William Powell,Robert Kurrle,Eugene Joseff,Tay Garnett,Ralph Dawson,Comedy,English,8.1,Robert Lord,Wilson Mizner,Warner Bros.
2024544,Chiwetel Ejiofor,Sean Bobbitt,Jade Brandt,Steve McQueen,Joe Walker,Biography,English,8.1,Dede Gardner,John Ridley,Twentieth Century Fox Film Corporation
0037008,Gene Tierney,Joseph LaShelle,Sam Benson,Otto Preminger,Louis R. Loeffler,Crime,English,8.1,Otto Preminger,Vera Caspary,20th Century Fox
0028737,Kay Francis,Sidney Hickox,Ida Greenfield,Joe May,James Gibbon,Crime,English,8.1,Hal B. Wallis,Hans Rameau,Warner Bros.
0075686,Woody Allen,Gordon Willis,Ralph Lauren,Woody Allen,Wendy Greene Bricmont,Comedy,English,8.1,Fred T. Gallo,Woody Allen,United Artists
2278388,Ralph Fiennes,Robert D. Yeoman,Emmanuelle Badoux,Wes Anderson,Barney Pilling,Adventure,English,8.1,Wes Anderson,Stefan Zweig,20th Century Fox Italia
2381111,Saoirse Ronan,Yves Bélanger,Ellen Crawshaw,John Crowley,Jake Roberts,Drama,English,8.1,Finola Dwyer,Nick Hornby,20th Century Fox Netherlands
0033045,Margaret Sullavan,William H. Daniels,null,Ernst Lubitsch,Gene Ruggiero,Comedy,English,8.1,Ernst Lubitsch,Samson Raphaelson,Metro-Goldwyn-Mayer (MGM)
0038733,David Niven,Jack Cardiff,null,Michael Powell,Reginald Mills,Comedy,English,8.1,George R. Busby,Michael Powell,General Film Distributors (GFD)
0058414,Ivan Dixon,Robert M. Young,null,Michael Roemer,Luke Bennett,Drama,English,8.1,Michael Roemer,Michael Roemer,Cinema V
1130884,Leonardo DiCaprio,Robert Richardson,Denise Andres,Martin Scorsese,Thelma Schoonmaker,Mystery,English,8.1,Chris Brigham,Laeta Kalogridis,Paramount Pictures
0066237,Dhritiman Chatterjee,Purnendu Bose,null,Satyajit Ray,Dulal Dutta,Drama,English,8.1,Asim Dutta,Sunil Gangopadhyay,Audio Brandon Films
0044008,Alastair Sim,C.M. Pennington-Richards,Constance Da Finna,Brian Desmond Hurst,Clive Donner,Drama,English,8.1,Brian Desmond Hurst,Charles Dickens,Renown Pictures Corporation
0405159,Clint Eastwood,Tom Stern,Ann Culotta,Clint Eastwood,Joel Cox,Drama,English,8.1,Clint Eastwood,Paul Haggis,Warner Bros.
0044837,Charles Chaplin,Karl Struss,Elmer Ellsworth,Charles Chaplin,Joe Inge,Drama,English,8.1,Charles Chaplin,Charles Chaplin,United Artists
1201607,Ralph Fiennes,Eduardo Serra,Chloe Aubry,David Yates,Mark Day,Adventure,English,8.1,David Barron,Steve Kloves,AcmeFilm
0246578,Jake Gyllenhaal,Steven Poster,Donna Berwick,Richard Kelly,Sam Bauer,Drama,English,8.1,Christopher Ball,Richard Kelly,Pandora Cinema
0083987,Ben Kingsley,Ronnie Taylor,V.K. Dixit,Richard Attenborough,John Bloom,Biography,English,8.1,Richard Attenborough,John Briley,Columbia Pictures
0014869,Richard Barthelmess,George J. Folsey,null,John S. Robertson,William Hamilton,Drama,English,8.1,null,Gertrude Chase,Associated First National Pictures
0024069,Warren William,Sol Polito,Eugene Joseff,Mervyn LeRoy,George Amy,Comedy,English,8.1,Robert Lord,Erwin S. Gelsey,Warner Bros.
0112471,Ethan Hawke,Lee Daniel,null,Richard Linklater,Sandra Adair,Drama,English,8.1,Gregory Jacobs,Richard Linklater,Sony Pictures Entertainment (SPE)
0051459,Elizabeth Taylor,William H. Daniels,Helen Rose,Richard Brooks,Ferris Webster,Drama,English,8.1,Lawrence Weingarten,Richard Brooks,Metro-Goldwyn-Mayer (MGM)
0072684,Ryan O'Neal,John Alcott,Gloria Barnes,Stanley Kubrick,Tony Lawson,Adventure,English,8.1,Jan Harlan,Stanley Kubrick,Warner Bros.
2015381,Chris Pratt,Ben Davis,Terry Archer,James Gunn,Fred Raskin,Action,English,8.1,Victoria Alonso,James Gunn,Cinecolor Films
0116506,Danny Keogh,Solly Mbele,Mercedes de Bruyn,Ralph Ziman,Chris Dickens,Drama,English,8.1,Gail Honiball,Ralph Ziman,Astra Cinema
0026778,Groucho Marx,Merritt B. Gerstad,Dolly Tree,Sam Wood,William LeVanway,Comedy,English,8.1,Irving Thalberg,George S. Kaufman,Metro-Goldwyn-Mayer (MGM)
0044079,Farley Granger,Robert Burks,Leah Rhodes,Alfred Hitchcock,William H. Ziegler,Crime,English,8.1,Alfred Hitchcock,Raymond Chandler,Motion Picture Export Association (MPEA)
0061184,Elizabeth Taylor,Haskell Wexler,Joan Joseff,Mike Nichols,Sam O'Steen,Drama,English,8.1,Ernest Lehman,Ernest Lehman,Warner Bros.
0039689,Robert Mitchum,Nicholas Musuraca,null,Jacques Tourneur,Samuel E. Beetley,Drama,English,8.1,Warren Duff,Daniel Mainwaring,RKO Radio Pictures
0087884,Harry Dean Stanton,Robby Müller,Roberta Elkins,Wim Wenders,Peter Przygodda,Drama,English,8.1,Anatole Dauman,L.M. Kit Carson,Argos Films
0032138,Judy Garland,Harold Rosson,Mrs. Cluett,Victor Fleming,Blanche Sewell,Adventure,English,8.1,Mervyn LeRoy,Noel Langley,Metro-Goldwyn-Mayer (MGM)
0401792,Jessica Alba,Robert Rodriguez,Brenda J. Chambers,Frank Miller,Robert Rodriguez,Crime,English,8.1,Elizabeth Avellan,Frank Miller,Dimension Films
0069281,Laurence Olivier,Oswald Morris,null,Joseph L. Mankiewicz,Richard Marden,Mystery,English,8.1,Morton Gottlieb,Anthony Shaffer,CFM Filmverhuur
0440963,Matt Damon,Oliver Wood,Pam Aaron,Paul Greengrass,Christopher Rouse,Action,English,8.1,Zakaria Alaoui,Tony Gilroy,Bontonfilm
0036244,Henry Fonda,Arthur C. Miller,Sam Benson,William A. Wellman,Allen McNeil,Crime,English,8.1,Lamar Trotti,Lamar Trotti,Twentieth Century Fox Film Corporation
0026840,Marion Davies,George J. Folsey,Eugene Joseff,Mervyn LeRoy,William Clemens,Comedy,English,8.1,Marion Davies,Delmer Daves,Warner Bros.
3072482,Haley Bennett,Pasha Kapinos,null,Ilya Naishuller,Steve Mirkovich,Action,English,8.1,Alexey Alekseev,Ilya Naishuller,STX Entertainment
2084970,Benedict Cumberbatch,Oscar Faura,Brigitta Barko,Morten Tyldum,William Goldenberg,Biography,English,8.1,Nora Grossman,Graham Moore,"Weinstein Company, The"
0044706,Gary Cooper,Floyd Crosby,Joe King,Fred Zinnemann,Elmo Williams,Action,English,8.1,Stanley Kramer,Carl Foreman,United Artists
0107290,Sam Neill,Dean Cundey,Mitchell Ray Kenney,Steven Spielberg,Michael Kahn,Adventure,English,8.1,Kathleen Kennedy,Michael Crichton,Universal Pictures
0052561,James Stewart,Sam Leavitt,Hope Bryce,Otto Preminger,Louis R. Loeffler,Crime,English,8.1,Otto Preminger,Wendell Mayes,Columbia Pictures
